SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,
SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,
State or DC,,,,
GeoFips,GeoName,LineCode,Description,2021
16000,Idaho,52,          Imputed rental of owner-occupied nonfarm housing,9744.7
16000,Idaho,53,          Rental value of farm dwellings,152.1
16000,Idaho,54,          Group housing,6.3
16000,Idaho,55,        Household utilities,1703.3
16000,Idaho,56,          Water supply and sanitation,625.7
16000,Idaho,57,          Electricity and gas,1077.6
16000,Idaho,58,            Electricity,846.1
16000,Idaho,59,            Natural gas,231.5
16000,Idaho,60,      Health care,12763.6
16000,Idaho,61,        Outpatient services,4945.1
16000,Idaho,62,          Physician services,2273
16000,Idaho,63,          Dental services,878.3
16000,Idaho,64,          Paramedical services,1793.9
16000,Idaho,65,        Hospital and nursing home services,7818.5
16000,Idaho,66,          Hospitals,7096.9
16000,Idaho,67,          Nursing homes,721.6
16000,Idaho,68,      Transportation services,2032
16000,Idaho,69,        Motor vehicle services,1508.9
16000,Idaho,70,          Motor vehicle maintenance and repair,1150.2
16000,Idaho,71,          Other motor vehicle services,358.7
16000,Idaho,72,        Public transportation,523.1
16000,Idaho,73,          Ground transportation,76.2
16000,Idaho,74,          Air transportation,441.7
16000,Idaho,75,          Water transportation,5.2
16000,Idaho,76,      Recreation services,1930.2
16000,Idaho,77,"        Membership clubs, sports centers, parks, theaters, and museums",645.9
16000,Idaho,78,"        Audio-video, photographic, and information processing equipment services",478.2
16000,Idaho,79,        Gambling,462.6
16000,Idaho,80,        Other recreational services,343.5
16000,Idaho,81,      Food services and accommodations,5180.9
16000,Idaho,82,        Food services,4515.4
16000,Idaho,83,          Purchased meals and beverages,4392.8
16000,Idaho,84,          Food furnished to employees (including military),122.6
16000,Idaho,85,        Accommodations,665.5
16000,Idaho,86,      Financial services and insurance,5837.2
16000,Idaho,87,        Financial services,3891.5
16000,Idaho,88,          Financial services furnished without payment,1947.1
16000,Idaho,89,"          Financial service charges, fees, and commissions",1944.4
16000,Idaho,90,        Insurance,1945.7
16000,Idaho,91,          Life insurance,357.8
16000,Idaho,92,          Net household insurance,40.6
16000,Idaho,93,          Net health insurance,1151
16000,Idaho,94,          Net motor vehicle and other transportation insurance,396.3
16000,Idaho,95,      Other services,4572.2
16000,Idaho,96,        Communication,733.3
16000,Idaho,97,          Telecommunication services,461
16000,Idaho,98,          Postal and delivery services,73.1
16000,Idaho,99,          Internet access,199.1
16000,Idaho,100,        Education services,1217.5
16000,Idaho,101,          Higher education,765.5
16000,Idaho,102,"          Nursery, elementary, and secondary schools",200.3
16000,Idaho,103,          Commercial and vocational schools,251.7
16000,Idaho,104,        Professional and other services,845.1
16000,Idaho,105,        Personal care and clothing services,405
16000,Idaho,106,        Social services and religious activities,850.1
16000,Idaho,107,        Household maintenance,552.8
16000,Idaho,108,        Net foreign travel,-31.5
16000,Idaho,109,          Foreign travel by U.S. residents,316.4
16000,Idaho,110,          Less: Expenditures in the United States by nonresidents,348
16000,Idaho,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),963
16000,Idaho,112,      Gross output of nonprofit institutions,6903.4
16000,Idaho,113,      Less: Receipts from sales of goods and services by nonprofit institutions,5940.4
17000,Illinois,1,Personal consumption expenditures,627976
17000,Illinois,2,  Goods,214064.6
17000,Illinois,3,    Durable goods,80934
17000,Illinois,4,      Motor vehicles and parts,23610.7
17000,Illinois,5,        New motor vehicles,11567.2
17000,Illinois,6,        Net purchases of used motor vehicles,8853.4
17000,Illinois,7,        Motor vehicle parts and accessories,3190
17000,Illinois,8,      Furnishings and durable household equipment,19518.8
17000,Illinois,9,        Furniture and furnishings,12662.6
17000,Illinois,10,        Household appliances,3095.2
17000,Illinois,11,"        Glassware, tableware, and household utensils",2268.7
17000,Illinois,12,        Tools and equipment for house and garden,1492.3
17000,Illinois,13,      Recreational goods and vehicles,26277
17000,Illinois,14,"        Video, audio, photographic, and information processing equipment and media",18311.6
17000,Illinois,15,"        Sporting equipment, supplies, guns, and ammunition",4956
17000,Illinois,16,        Sports and recreational vehicles,1873.3
17000,Illinois,17,        Recreational books,828.2
17000,Illinois,18,        Musical instruments,307.9
17000,Illinois,19,      Other durable goods,11527.6
17000,Illinois,20,        Jewelry and watches,4032.6
17000,Illinois,21,        Therapeutic appliances and equipment,3330.2
17000,Illinois,22,        Educational books,534.9
17000,Illinois,23,        Luggage and similar personal items,2124.3
17000,Illinois,24,        Telephone and related communication equipment,1505.5
17000,Illinois,25,    Nondurable goods,133130.6
17000,Illinois,26,      Food and beverages purchased for off-premises consumption,43728.3
17000,Illinois,27,        Food and nonalcoholic beverages purchased for off-premises consumption,37857.6
17000,Illinois,28,        Alcoholic beverages purchased for off-premises consumption,5855.8
17000,Illinois,29,        Food produced and consumed on farms,14.9
17000,Illinois,30,      Clothing and footwear,19729.6
17000,Illinois,31,        Garments,15553.3
17000,Illinois,32,          Women's and girls' clothing,9313.4
17000,Illinois,33,          Men's and boys' clothing,5331.9
17000,Illinois,34,          Children's and infants' clothing,908
17000,Illinois,35,        Other clothing materials and footwear,4176.3
17000,Illinois,36,      Gasoline and other energy goods,12407.3
17000,Illinois,37,"        Motor vehicle fuels, lubricants, and fluids",11924.9
17000,Illinois,38,        Fuel oil and other fuels,482.4
17000,Illinois,39,      Other nondurable goods,57265.4
17000,Illinois,40,        Pharmaceutical and other medical products,22845.6
17000,Illinois,41,        Recreational items,8792.7
17000,Illinois,42,        Household supplies,6920
17000,Illinois,43,        Personal care products,8638.7
17000,Illinois,44,        Tobacco,4471.2
17000,Illinois,45,"        Magazines, newspapers, and stationery",5597.2
17000,Illinois,47,  Services,413911.4
17000,Illinois,48,    Household consumption expenditures (for services),379713.3
17000,Illinois,49,      Housing and utilities,99904.4
17000,Illinois,50,        Housing,85618.5
17000,Illinois,51,          Rental of tenant-occupied nonfarm housing,19170.9
17000,Illinois,52,          Imputed rental of owner-occupied nonfarm housing,65520.9
17000,Illinois,53,          Rental value of farm dwellings,850.6
17000,Illinois,54,          Group housing,76.2
17000,Illinois,55,        Household utilities,14285.8
17000,Illinois,56,          Water supply and sanitation,4403.1
17000,Illinois,57,          Electricity and gas,9882.8
17000,Illinois,58,            Electricity,6423.4
17000,Illinois,59,            Natural gas,3459.4
17000,Illinois,60,      Health care,94390.4
17000,Illinois,61,        Outpatient services,39672.2
17000,Illinois,62,          Physician services,21307.5
17000,Illinois,63,          Dental services,5265.2
17000,Illinois,64,          Paramedical services,13099.5
17000,Illinois,65,        Hospital and nursing home services,54718.2
17000,Illinois,66,          Hospitals,46874.3
17000,Illinois,67,          Nursing homes,7843.9
17000,Illinois,68,      Transportation services,21798.7
17000,Illinois,69,        Motor vehicle services,14152.8
17000,Illinois,70,          Motor vehicle maintenance and repair,8210.4
17000,Illinois,71,          Other motor vehicle services,5942.4
17000,Illinois,72,        Public transportation,7645.9
17000,Illinois,73,          Ground transportation,1844.7
17000,Illinois,74,          Air transportation,5716.8
17000,Illinois,75,          Water transportation,84.3
17000,Illinois,76,      Recreation services,20054.5
17000,Illinois,77,"        Membership clubs, sports centers, parks, theaters, and museums",4878.4
17000,Illinois,78,"        Audio-video, photographic, and information processing equipment services",7616.5
17000,Illinois,79,        Gambling,5382
17000,Illinois,80,        Other recreational services,2177.6
17000,Illinois,81,      Food services and accommodations,39166
17000,Illinois,82,        Food services,36124
17000,Illinois,83,          Purchased meals and beverages,35336
17000,Illinois,84,          Food furnished to employees (including military),788
17000,Illinois,85,        Accommodations,3042
17000,Illinois,86,      Financial services and insurance,50111.6
17000,Illinois,87,        Financial services,39116.4
17000,Illinois,88,          Financial services furnished without payment,19096.3
17000,Illinois,89,"          Financial service charges, fees, and commissions",20020.1
17000,Illinois,90,        Insurance,10995.2
17000,Illinois,91,          Life insurance,3954.6
17000,Illinois,92,          Net household insurance,419
17000,Illinois,93,          Net health insurance,4025.1
17000,Illinois,94,          Net motor vehicle and other transportation insurance,2596.5
17000,Illinois,95,      Other services,54287.8
17000,Illinois,96,        Communication,9743.1
17000,Illinois,97,          Telecommunication services,5969
17000,Illinois,98,          Postal and delivery services,765.3
17000,Illinois,99,          Internet access,3008.8
17000,Illinois,100,        Education services,15202.9
17000,Illinois,101,          Higher education,10738.4
17000,Illinois,102,"          Nursery, elementary, and secondary schools",2595.1
17000,Illinois,103,          Commercial and vocational schools,1869.3
17000,Illinois,104,        Professional and other services,9316.4
17000,Illinois,105,        Personal care and clothing services,5372.8
17000,Illinois,106,        Social services and religious activities,10151.6
